# $ ../../source/project4 -l 2 -E 1 -c 1e7 -e 10
c,E,CV,Mabs,Chi,M,accs,Eraw
6.4106410000000000e+06,-1.9960141215405907e+00,3.1828470474428272e-02,9.9866807204032304e-01,3.9989051520135099e-03,1.1335075855235491e-03,0.0000000000000000e+00,-2.0000000000000000e+00
6.4206420000000000e+06,-1.9960175266208176e+00,3.1801330588866250e-02,9.9866921221007332e-01,3.9954808715774170e-03,4.9706936995152975e-04,0.0000000000000000e+00,-2.0000000000000000e+00
6.4306430000000000e+06,-1.9960153229059530e+00,3.1818882327399933e-02,9.9866840501263177e-01,3.9981112606453095e-03,2.4725400326002070e-04,0.0000000000000000e+00,-2.0000000000000000e+00
6.4406440000000000e+06,-1.9960190260742923e+00,3.1789367246270572e-02,9.9866969638863246e-01,3.9940794400914470e-03,1.4056067452976298e-03,0.0000000000000000e+00,-2.0000000000000000e+00
6.4506450000000000e+06,-1.9960199273373975e+00,3.1782178138376693e-02,9.9866989859604538e-01,3.9937691290932165e-03,1.7354877875607924e-03,0.0000000000000000e+00,-2.0000000000000000e+00
6.4606460000000000e+06,-1.9960174205732344e+00,3.1802144730528781e-02,9.9866924886818431e-01,3.9951533368274283e-03,1.8728029449727635e-03,0.0000000000000000e+00,-2.0000000000000000e+00
6.4706470000000000e+06,-1.9960173942662223e+00,3.1802346693009298e-02,9.9866945114222117e-01,3.9939150603753859e-03,2.1096065024808989e-03,0.0000000000000000e+00,-2.0000000000000000e+00
6.4806480000000000e+06,-1.9960189110981186e+00,3.1790252724356094e-02,9.9867027001504016e-01,3.9905268920885639e-03,2.6218865145859844e-03,0.0000000000000000e+00,-2.0000000000000000e+00
6.4906490000000000e+06,-1.9960207313916656e+00,3.1775740728424040e-02,9.9867085526234700e-01,3.9888414506727976e-03,2.6934169819925308e-03,0.0000000000000000e+00,-2.0000000000000000e+00
6.5006500000000000e+06,-1.9960210077744640e+00,3.1773530879245726e-02,9.9867105413143109e-01,3.9879262593589537e-03,2.9835519297250839e-03,0.0000000000000000e+00,-2.0000000000000000e+00
6.5106510000000000e+06,-1.9960237408231016e+00,3.1751745896904993e-02,9.9867217395765273e-01,3.9839517785580369e-03,3.8990010508948274e-03,0.0000000000000000e+00,-2.0000000000000000e+00
6.5206520000000000e+06,-1.9960270789245784e+00,3.1725139687372561e-02,9.9867329034881991e-01,3.9806029158828693e-03,3.4358574760188529e-03,0.0000000000000000e+00,-2.0000000000000000e+00
6.5306530000000000e+06,-1.9960261193229949e+00,3.1732778481673662e-02,9.9867264239177633e-01,3.9835237079675068e-03,2.7903067446334541e-03,0.0000000000000000e+00,-2.0000000000000000e+00
6.5406540000000000e+06,-1.9960294435793411e+00,3.1706282575958866e-02,9.9867367820757735e-01,3.9806435961291520e-03,1.3244871109806449e-03,0.0000000000000000e+00,-2.0000000000000000e+00
6.5506550000000000e+06,-1.9960248195368824e+00,3.1743120480475895e-02,9.9867203936833104e-01,3.9858347225387725e-03,6.3077748362527905e-04,0.0000000000000000e+00,-2.0000000000000000e+00
6.5606560000000000e+06,-1.9960189902002043e+00,3.1789562209976197e-02,9.9866979582958815e-01,3.9934422981175999e-03,3.9919843271555384e-04,0.0000000000000000e+00,-2.0000000000000000e+00
6.5706570000000000e+06,-1.9960217013603530e+00,3.1767951820617313e-02,9.9867083124830303e-01,3.9899514962344895e-03,3.1085214121955702e-04,0.0000000000000000e+00,-2.0000000000000000e+00
6.5806580000000000e+06,-1.9960210611445770e+00,3.1773045767986119e-02,9.9867026793253977e-01,3.9926847212452543e-03,-1.0337126322950822e-03,0.0000000000000000e+00,-2.0000000000000000e+00
6.5906590000000000e+06,-1.9960228505534356e+00,3.1758780064912173e-02,9.9867099603225784e-01,3.9901128139083752e-03,-1.2745328609469475e-03,0.0000000000000000e+00,-2.0000000000000000e+00
6.6006600000000000e+06,-1.9960149385265180e+00,3.1821816934725078e-02,9.9866831317092819e-01,3.9982689421220741e-03,-8.6703569087352142e-04,0.0000000000000000e+00,-2.0000000000000000e+00
6.6106610000000000e+06,-1.9960124961955341e+00,3.1841270361661955e-02,9.9866737804379957e-01,4.0014269496428945e-03,-1.5689072726865671e-03,0.0000000000000000e+00,-2.0000000000000000e+00
6.6206620000000000e+06,-1.9960136862632734e+00,3.1831780465077841e-02,9.9866765408185565e-01,4.0009632745632295e-03,-2.7571298480678569e-03,0.0000000000000000e+00,-2.0000000000000000e+00
6.6306630000000000e+06,-1.9960148727410600e+00,3.1822319184387382e-02,9.9866800469455952e-01,4.0000493570997442e-03,-3.5632985826134192e-03,0.0000000000000000e+00,-2.0000000000000000e+00
6.6406640000000000e+06,-1.9960142485944534e+00,3.1827285189065080e-02,9.9866805307608963e-01,3.9991349825929667e-03,-3.3965023028601849e-03,0.0000000000000000e+00,-2.0000000000000000e+00
6.6506650000000000e+06,-1.9960172349915557e+00,3.1803481954536750e-02,9.9866892829820098e-01,3.9968789170630181e-03,-4.1745506007226955e-03,0.0000000000000000e+00,-2.0000000000000000e+00
6.6606660000000000e+06,-1.9960208129618444e+00,3.1774964918170667e-02,9.9867017623036292e-01,3.9929821253124054e-03,-2.6679800506166284e-03,0.0000000000000000e+00,-2.0000000000000000e+00
6.6706670000000000e+06,-1.9960198828961102e+00,3.1782368630434377e-02,9.9866992131810683e-01,3.9935783707663042e-03,-3.2757638002128128e-03,0.0000000000000000e+00,-2.0000000000000000e+00
6.6806680000000000e+06,-1.9960204524733263e+00,3.1777822965942448e-02,9.9867026591238983e-01,3.9920835996758441e-03,-4.7657723586849738e-03,0.0000000000000000e+00,-2.0000000000000000e+00
6.6906690000000000e+06,-1.9960237106653156e+00,3.1751853956732745e-02,9.9867150624900980e-01,3.9879125128430282e-03,-5.1672779665982134e-03,0.0000000000000000e+00,-2.0000000000000000e+00
6.7006700000000000e+06,-1.9960242728292030e+00,3.1747367388481607e-02,9.9867162359056816e-01,3.9877714282692267e-03,-4.6326772836291826e-03,0.0000000000000000e+00,-2.0000000000000000e+00
6.7106710000000000e+06,-1.9960251313506774e+00,3.1740519402497114e-02,9.9867181509067215e-01,3.9874825392205437e-03,-3.4004096764223856e-03,0.0000000000000000e+00,-2.0000000000000000e+00
6.7206720000000000e+06,-1.9960242017789018e+00,3.1747919317801632e-02,9.9867118764919471e-01,3.9903105043661569e-03,-2.2813969395578978e-03,0.0000000000000000e+00,-2.0000000000000000e+00
6.7306730000000000e+06,-1.9960256521496245e+00,3.1736355399706540e-02,9.9867152780171464e-01,3.9897231333130279e-03,-1.8178741354493405e-03,0.0000000000000000e+00,-2.0000000000000000e+00
6.7406740000000000e+06,-1.9960232410303731e+00,3.1755560615494005e-02,9.9867082847167155e-01,3.9915001191674904e-03,-2.2596435218186928e-03,0.0000000000000000e+00,-2.0000000000000000e+00
6.7506750000000000e+06,-1.9960240959928990e+00,3.1748741079148601e-02,9.9867102001491403e-01,3.9912074192764990e-03,-2.5184922495054560e-03,0.0000000000000000e+00,-2.0000000000000000e+00
6.7606760000000000e+06,-1.9960184401923657e+00,3.1793800447852405e-02,9.9866950997586479e-01,3.9945953511590915e-03,-2.0524602084380137e-03,0.0000000000000000e+00,-2.0000000000000000e+00
6.7706770000000000e+06,-1.9960201858959854e+00,3.1779883420162136e-02,9.9866992444467817e-01,3.9938582158134395e-03,-3.3068376709654056e-03,0.0000000000000000e+00,-2.0000000000000000e+00
6.7806780000000000e+06,-1.9960219264500303e+00,3.1766007421428100e-02,9.9867055890797796e-01,3.9917983038404437e-03,-3.6392426764969652e-03,0.0000000000000000e+00,-2.0000000000000000e+00
6.7906790000000000e+06,-1.9960230728337558e+00,3.1756865879183138e-02,9.9867089698071032e-01,3.9909194118985525e-03,-3.7642088335907943e-03,0.0000000000000000e+00,-2.0000000000000000e+00
6.8006800000000000e+06,-1.9960209808708582e+00,3.1773528078252511e-02,9.9867049883754122e-01,3.9912116408742371e-03,-3.4556148944714427e-03,0.0000000000000000e+00,-2.0000000000000000e+00
6.8106810000000000e+06,-1.9960171331110939e+00,3.1804180705089280e-02,9.9866892723654876e-01,3.9967763297732439e-03,-2.8287223345948827e-03,0.0000000000000000e+00,-2.0000000000000000e+00
6.8206820000000000e+06,-1.9960176950280419e+00,3.1799696383247422e-02,9.9866904629499176e-01,3.9966247332281490e-03,-3.9022542203679899e-03,0.0000000000000000e+00,-2.0000000000000000e+00
6.8306830000000000e+06,-1.9960159129245518e+00,3.1813889554282326e-02,9.9866850621183212e-01,3.9980769476022360e-03,-3.3766799586687933e-03,0.0000000000000000e+00,-2.0000000000000000e+00
6.8406840000000000e+06,-1.9960185215640269e+00,3.1793096706577373e-02,9.9866921027530176e-01,3.9964682758593106e-03,-3.8208948678310254e-03,0.0000000000000000e+00,-2.0000000000000000e+00
6.8506850000000000e+06,-1.9960179112251113e+00,3.1797953146941893e-02,9.9866889048613594e-01,3.9977728401363599e-03,-3.4761533022434573e-03,0.0000000000000000e+00,-2.0000000000000000e+00
6.8606860000000000e+06,-1.9960213838954961e+00,3.1770275554325877e-02,9.9866995633229783e-01,3.9948613534974697e-03,-4.4247819858011100e-03,0.0000000000000000e+00,-2.0000000000000000e+00
6.8706870000000000e+06,-1.9960175691540194e+00,3.1800665219469337e-02,9.9866839924677009e-01,4.0003721232220180e-03,-4.3369810082789497e-03,0.0000000000000000e+00,-2.0000000000000000e+00
6.8806880000000000e+06,-1.9960201602196528e+00,3.1780012447873318e-02,9.9866917203956185e-01,3.9983342390281784e-03,-3.9172006134859652e-03,0.0000000000000000e+00,-2.0000000000000000e+00
6.8906890000000000e+06,-1.9960212925284588e+00,3.1770983273615272e-02,9.9866972490378303e-01,3.9961548255504908e-03,-4.5034016962041479e-03,0.0000000000000000e+00,-2.0000000000000000e+00
6.9006900000000000e+06,-1.9960224215552060e+00,3.1761980260698763e-02,9.9867005879564641e-01,3.9952836333672082e-03,-4.7824990026346676e-03,0.0000000000000000e+00,-2.0000000000000000e+00
6.9106910000000000e+06,-1.9960249943493276e+00,3.1741473038279011e-02,9.9867082583166178e-01,3.9932619505145261e-03,-4.2039989685533205e-03,0.0000000000000000e+00,-2.0000000000000000e+00
6.9206920000000000e+06,-1.9960266927411645e+00,3.1727933209479531e-02,9.9867130166198914e-01,3.9921100009538968e-03,-4.3279687857397890e-03,0.0000000000000000e+00,-2.0000000000000000e+00
6.9306930000000000e+06,-1.9960229033671135e+00,3.1758121021482566e-02,9.9867004468822995e-01,3.9958486850144581e-03,-4.0071802436815757e-03,0.0000000000000000e+00,-2.0000000000000000e+00
6.9406940000000000e+06,-1.9960248880333857e+00,3.1742300168264848e-02,9.9867052027285497e-01,3.9949844868725215e-03,-4.5625900037244167e-03,0.0000000000000000e+00,-2.0000000000000000e+00
6.9506950000000000e+06,-1.9960205366779624e+00,3.1776965925097045e-02,9.9866919610524774e-01,3.9985636318333739e-03,-5.2469641126070147e-03,0.0000000000000000e+00,-2.0000000000000000e+00
6.9606960000000000e+06,-1.9960210824017801e+00,3.1772610892115694e-02,9.9866924055053763e-01,3.9988427436656870e-03,-5.5632439729009506e-03,0.0000000000000000e+00,-2.0000000000000000e+00
6.9706970000000000e+06,-1.9960158882451775e+00,3.1813992104277489e-02,9.9866756337394524e-01,4.0036933677809472e-03,-6.0523437571728929e-03,0.0000000000000000e+00,-2.0000000000000000e+00
6.9806980000000000e+06,-1.9960095629528833e+00,3.1864386100348696e-02,9.9866546124601741e-01,4.0099580067054497e-03,-6.4358976599587807e-03,0.0000000000000000e+00,-2.0000000000000000e+00
6.9906990000000000e+06,-1.9960081193701908e+00,3.1875882111291887e-02,9.9866501017782217e-01,4.0112156067486637e-03,-5.9379689272446639e-03,0.0000000000000000e+00,-2.0000000000000000e+00
7.0007000000000000e+06,-1.9960092510867855e+00,3.1866857975513696e-02,9.9866527461360599e-01,4.0107631238059938e-03,-6.0668296886693040e-03,0.0000000000000000e+00,-2.0000000000000000e+00
7.0107010000000000e+06,-1.9960112354101420e+00,3.1851040203740411e-02,9.9866596621275050e-01,4.0086048275997932e-03,-4.7569483868354226e-03,0.0000000000000000e+00,-2.0000000000000000e+00
7.0207020000000000e+06,-1.9960137838244743e+00,3.1830727681221305e-02,9.9866665584152448e-01,4.0070224209105554e-03,-5.4233962373799851e-03,0.0000000000000000e+00,-2.0000000000000000e+00
7.0307030000000000e+06,-1.9960149026539913e+00,3.1821806235662109e-02,9.9866727239160169e-01,4.0044481198071580e-03,-6.4251125137859792e-03,0.0000000000000000e+00,-2.0000000000000000e+00
7.0407040000000000e+06,-1.9960185748708046e+00,3.1792539055182090e-02,9.9866859734727897e-01,4.0001843179018337e-03,-6.4568909745415758e-03,0.0000000000000000e+00,-2.0000000000000000e+00
7.0507050000000000e+06,-1.9960196837305140e+00,3.1783697044499348e-02,9.9866906756439366e-01,3.9984764794991356e-03,-7.2372996935338016e-03,0.0000000000000000e+00,-2.0000000000000000e+00
7.0607060000000000e+06,-1.9960207894489737e+00,3.1774880072241274e-02,9.9866946563490833e-01,3.9971976108912344e-03,-6.5124590391005309e-03,0.0000000000000000e+00,-2.0000000000000000e+00
7.0707070000000000e+06,-1.9960170834619155e+00,3.1804403528170155e-02,9.9866844829180934e-01,3.9995844487590304e-03,-5.9490590603643373e-03,0.0000000000000000e+00,-2.0000000000000000e+00
7.0807080000000000e+06,-1.9960150826916947e+00,3.1820339530449715e-02,9.9866778689505087e-01,4.0015446123504717e-03,-5.6597519538678313e-03,0.0000000000000000e+00,-2.0000000000000000e+00
7.0907090000000000e+06,-1.9960139337442002e+00,3.1829488103202408e-02,9.9866762096831063e-01,4.0013890583989742e-03,-5.1260806408394092e-03,0.0000000000000000e+00,-2.0000000000000000e+00
7.1007100000000000e+06,-1.9960141963448397e+00,3.1827389315479238e-02,9.9866759634013602e-01,4.0017987683036438e-03,-6.1734749850754170e-03,0.0000000000000000e+00,-2.0000000000000000e+00
7.1107110000000000e+06,-1.9960108017464380e+00,3.1854431476576295e-02,9.9866658734960345e-01,4.0044469578139896e-03,-6.1356108018589444e-03,0.0000000000000000e+00,-2.0000000000000000e+00
7.1207120000000000e+06,-1.9960124723640349e+00,3.1841113519439190e-02,9.9866733663796958e-01,4.0016294408156128e-03,-5.9395118712295683e-03,0.0000000000000000e+00,-2.0000000000000000e+00
7.1307130000000000e+06,-1.9960118944777403e+00,3.1845711870893467e-02,9.9866731251220076e-01,4.0011956579903973e-03,-5.3649681714456245e-03,0.0000000000000000e+00,-2.0000000000000000e+00
7.1407140000000000e+06,-1.9960157995604075e+00,3.1814589454398856e-02,9.9866861885486102e-01,3.9972762126163630e-03,-5.6805315441542537e-03,0.0000000000000000e+00,-2.0000000000000000e+00
7.1507150000000000e+06,-1.9960157780224779e+00,3.1814754803711764e-02,9.9866852308009868e-01,3.9978279113950244e-03,-5.9760532736208146e-03,0.0000000000000000e+00,-2.0000000000000000e+00
7.1607160000000000e+06,-1.9960143600345608e+00,3.1826047252254241e-02,9.9866807844532668e-01,3.9990726045195935e-03,-5.0425886717610424e-03,0.0000000000000000e+00,-2.0000000000000000e+00
7.1707170000000000e+06,-1.9960165718643124e+00,3.1808416886439872e-02,9.9866902961325432e-01,3.9955871685917188e-03,-5.6316614761052885e-03,0.0000000000000000e+00,-2.0000000000000000e+00
7.1807180000000000e+06,-1.9960182204849131e+00,3.1795274232727877e-02,9.9866956034564280e-01,3.9940566563894109e-03,-5.2605529621100088e-03,0.0000000000000000e+00,-2.0000000000000000e+00
7.1907190000000000e+06,-1.9960170831531239e+00,3.1804330454994201e-02,9.9866897705511692e-01,3.9964124707543291e-03,-5.3638653206706990e-03,0.0000000000000000e+00,-2.0000000000000000e+00
7.2007200000000000e+06,-1.9960192819847928e+00,3.1786803663589325e-02,9.9866964526141933e-01,3.9946087917051010e-03,-6.4498491885037462e-03,0.0000000000000000e+00,-2.0000000000000000e+00
7.2107210000000000e+06,-1.9960181463356184e+00,3.1795846522557625e-02,9.9866913281240466e-01,3.9965419964262949e-03,-6.5872135789087124e-03,0.0000000000000000e+00,-2.0000000000000000e+00
7.2207220000000000e+06,-1.9960206145847370e+00,3.1776172984288920e-02,9.9866993744246590e-01,3.9941906452711784e-03,-6.9519450503018193e-03,0.0000000000000000e+00,-2.0000000000000000e+00
7.2307230000000000e+06,-1.9960233526039060e+00,3.1754349836420559e-02,9.9867101644457246e-01,3.9904657451659276e-03,-6.8815472441587375e-03,0.0000000000000000e+00,-2.0000000000000000e+00
7.2407240000000000e+06,-1.9960224922538727e+00,3.1761199150587061e-02,9.9867078044088187e-01,3.9910185258515973e-03,-6.1501522984953837e-03,0.0000000000000000e+00,-2.0000000000000000e+00
7.2507250000000000e+06,-1.9960227376165334e+00,3.1759237960711673e-02,9.9867082092306469e-01,3.9910210448987904e-03,-6.5842463006412057e-03,0.0000000000000000e+00,-2.0000000000000000e+00
7.2607260000000000e+06,-1.9960246350326007e+00,3.1744112910931932e-02,9.9867154993095031e-01,3.9885517834448159e-03,-6.3421422429768299e-03,0.0000000000000000e+00,-2.0000000000000000e+00
7.2707270000000000e+06,-1.9960218509368677e+00,3.1766291041128270e-02,9.9867083278432744e-01,3.9900625649504917e-03,-6.0000951762948307e-03,0.0000000000000000e+00,-2.0000000000000000e+00
7.2807280000000000e+06,-1.9960218214712036e+00,3.1766519783056779e-02,9.9867087302778745e-01,3.9897916885904827e-03,-6.5779217684407264e-03,0.0000000000000000e+00,-2.0000000000000000e+00
7.2907290000000000e+06,-1.9960198718370750e+00,3.1782048763892234e-02,9.9867022735751754e-01,3.9917088321761440e-03,-6.4058145148901619e-03,0.0000000000000000e+00,-2.0000000000000000e+00
7.3007300000000000e+06,-1.9960228585642432e+00,3.1758243998789126e-02,9.9867129561587131e-01,3.9882969931999135e-03,-6.3243753596391372e-03,0.0000000000000000e+00,-2.0000000000000000e+00
7.3107310000000000e+06,-1.9960241956950353e+00,3.1747583492887088e-02,9.9867181380990822e-01,3.9865300921548830e-03,-6.1420746131503837e-03,0.0000000000000000e+00,-2.0000000000000000e+00
7.3207320000000000e+06,-1.9960233435959809e+00,3.1754367200488076e-02,9.9867144269766794e-01,3.9879003490108644e-03,-6.9741745453283785e-03,0.0000000000000000e+00,-2.0000000000000000e+00
7.3307330000000000e+06,-1.9960246764166814e+00,3.1743741065758613e-02,9.9867195927714647e-01,3.9861388095050465e-03,-7.4584038356920821e-03,0.0000000000000000e+00,-2.0000000000000000e+00
7.3407340000000000e+06,-1.9960235535318378e+00,3.1752682481686278e-02,9.9867145275160152e-01,3.9880493237163250e-03,-7.9213565417584775e-03,0.0000000000000000e+00,-2.0000000000000000e+00
7.3507350000000000e+06,-1.9960246103582149e+00,3.1744255554560397e-02,9.9867169582977244e-01,3.9876498936743943e-03,-7.1802431487719715e-03,0.0000000000000000e+00,-2.0000000000000000e+00
7.3607360000000000e+06,-1.9960237623267376e+00,3.1751006918625535e-02,9.9867153067896686e-01,3.9877906422804976e-03,-6.6030841790491622e-03,0.0000000000000000e+00,-2.0000000000000000e+00
7.3707370000000000e+06,-1.9960242733146576e+00,3.1746929369916188e-02,9.9867177299175880e-01,3.9868499597810469e-03,-6.7853541739703324e-03,0.0000000000000000e+00,-2.0000000000000000e+00
7.3807380000000000e+06,-1.9960209892545844e+00,3.1773091472363291e-02,9.9867032104823250e-01,3.9922617566734431e-03,-5.9714968534950955e-03,0.0000000000000000e+00,-2.0000000000000000e+00
7.3907390000000000e+06,-1.9960182553008972e+00,3.1794870177638046e-02,9.9866948190503513e-01,3.9945533663456878e-03,-6.5306810017413709e-03,0.0000000000000000e+00,-2.0000000000000000e+00
7.4007400000000000e+06,-1.9960193121463272e+00,3.1786443223420946e-02,9.9866999624766795e-01,3.9925292639688692e-03,-7.5954659073542872e-03,0.0000000000000000e+00,-2.0000000000000000e+00
7.4107410000000000e+06,-1.9960184769871587e+00,3.1793092062690320e-02,9.9866969956544105e-01,3.9934706764008787e-03,-7.3544016974301596e-03,0.0000000000000000e+00,-2.0000000000000000e+00
